business_id,subsector
292382,Restaurants
292387,Health & Beauty
292396,Restaurants
292404,Financial Services
292418,Specialty Retail
292429,Miscellaneous
292433,Fast Food
292435,Miscellaneous
292436,Bars & Nightlife
292441,Fast Food
292442,Miscellaneous
292449,Miscellaneous
292457,Miscellaneous
292479,Bakery & Desserts
292504,Miscellaneous
292507,Miscellaneous
292509,Health & Beauty
292524,Specialized Healthcare
292527,Specialty Food
292539,Health & Beauty
292552,Miscellaneous
292572,Business Services
292624,Pharmacy
292628,Real Estate
292631,Miscellaneous
292647,Financial Services
292658,Medical Offices
292670,Miscellaneous
292689,Automotive Retail
292699,Miscellaneous
292706,Telecommunications
292711,Specialized Healthcare
292725,Health & Beauty
292778,Bakery & Desserts
292793,Miscellaneous
292828,Miscellaneous
292844,Miscellaneous
292847,Miscellaneous
292858,Construction & Contractors
292862,Miscellaneous
292874,Telecommunications
292878,Real Estate
292902,Miscellaneous
292907,Health & Beauty
292909,Business Services
292916,Miscellaneous
292920,Miscellaneous
292921,Health & Beauty
292924,Financial Services
292934,Sports & Recreation
292946,Repair & Maintenance
292947,Miscellaneous
292949,Health & Beauty
292950,Clothing & Apparel
292967,Miscellaneous
293011,Financial Services
293034,Specialty Food
293042,Specialized Healthcare
293044,Health & Beauty
293057,Clothing & Apparel
293058,Miscellaneous
293060,Health & Beauty
293063,Construction & Contractors
293077,Coffee & Tea
293082,Miscellaneous
293083,Miscellaneous
293085,Medical Offices
293087,Repair & Maintenance
293091,Automotive Retail
293092,Miscellaneous
293096,Miscellaneous
293138,Miscellaneous
293139,Bars & Nightlife
293157,Financial Services
293162,Miscellaneous
293164,Miscellaneous
293171,Financial Services
293197,Miscellaneous
293209,Business Services
293227,Miscellaneous
293230,Restaurants
293237,Health & Beauty
293245,Miscellaneous
293251,Home & Garden
293311,Business Services
293319,Events & Venues
293322,Specialty Food
293340,Restaurants
293392,Miscellaneous
293409,Specialized Healthcare
293439,Bars & Nightlife
293446,Clothing & Apparel
293449,Fast Food
293473,Specialized Healthcare
293478,Miscellaneous
293485,Miscellaneous
293510,Miscellaneous
293522,Miscellaneous
293524,Medical Offices
293525,Bakery & Desserts
293534,Miscellaneous
293536,Miscellaneous
293550,Miscellaneous
293554,Miscellaneous
293565,Miscellaneous
293568,Miscellaneous
293569,Miscellaneous
293585,Health & Beauty
293588,Miscellaneous
293596,Miscellaneous
293610,Miscellaneous
293618,Health & Beauty
293632,Miscellaneous
293642,Miscellaneous
293660,Miscellaneous
293681,Schools
293692,Telecommunications
293730,IT Services
293736,Specialty Food
293743,Miscellaneous
293746,Fitness & Recreation
293747,Miscellaneous
293759,Medical Offices
293795,Miscellaneous
293798,Restaurants
293814,Miscellaneous
293824,Miscellaneous
293828,Clothing & Apparel
293832,Real Estate
293851,Financial Services
293854,Travel Services
293856,Health & Beauty
293857,Clothing & Apparel
293858,Miscellaneous
293863,Miscellaneous
293865,Miscellaneous
293867,Telecommunications
293871,Miscellaneous
293879,Miscellaneous
293880,Legal Services
293883,Miscellaneous
293886,Miscellaneous
293897,Miscellaneous
293898,Miscellaneous
293902,Coffee & Tea
293905,Bars & Nightlife
293954,Medical Offices
293957,Restaurants
293960,Miscellaneous
293973,Restaurants
293979,Miscellaneous
293983,Pet Services
294010,Miscellaneous
294032,Restaurants
294047,Bars & Nightlife
294062,Miscellaneous
294083,Miscellaneous
294093,Clothing & Apparel
294118,Specialty Food
294120,Miscellaneous
294130,Dry Cleaning & Laundry
294147,Miscellaneous
294169,Miscellaneous
294185,Miscellaneous
294196,Schools
294207,Miscellaneous
294216,Construction & Contractors
294221,Dry Cleaning & Laundry
294234,Schools
294236,Miscellaneous
294240,Restaurants
294243,Restaurants
294289,Specialty Food
294319,Specialty Food
294328,Repair & Maintenance
294343,Health & Beauty
294381,Financial Services
294383,Miscellaneous
294394,Dry Cleaning & Laundry
294399,Miscellaneous
294419,Bars & Nightlife
294439,Miscellaneous
294457,Construction & Contractors
294471,Miscellaneous
294473,Health & Beauty
294477,Miscellaneous
294487,Real Estate
294540,Repair & Maintenance
294547,Medical Offices
294551,Consulting
294619,Restaurants
294627,Telecommunications
294646,Electrical
294653,Medical Offices
294663,Coffee & Tea
294700,Travel Services
294701,Miscellaneous
294718,Restaurants
294720,Miscellaneous
294728,Fast Food
294729,Miscellaneous
294749,Miscellaneous
294752,Restaurants
294756,Automotive Retail
294766,Miscellaneous
294770,Miscellaneous
294779,Miscellaneous
294783,Bars & Nightlife
294831,Restaurants
294851,Miscellaneous
294852,Electrical
294853,Childcare
294854,Miscellaneous
294855,Health & Beauty
294856,Legal Services
294893,Telecommunications
294907,Health & Beauty
294910,Pet Services
294937,Business Services
294974,Financial Services
295013,Miscellaneous
295028,Miscellaneous
295032,Consulting
295036,Specialized Healthcare
295085,Bars & Nightlife
295103,Health & Beauty
295113,Sports & Recreation
295117,Miscellaneous
295128,Specialized Healthcare
295130,Medical Offices
295152,Miscellaneous
295227,Miscellaneous
295247,Miscellaneous
295283,Health & Beauty
295313,Miscellaneous
295316,Miscellaneous
295323,Specialized Healthcare
295326,Medical Offices
295340,Bars & Nightlife
295342,Financial Services
295344,Hotels & Motels
295357,Events & Venues
295362,Miscellaneous
295374,Health & Beauty
295397,Miscellaneous
295418,Pharmacy
295425,Miscellaneous
295432,Health & Beauty
295439,Automotive Retail
295447,Repair & Maintenance
295456,Miscellaneous
295468,Miscellaneous
295474,Schools
295487,IT Services
295508,Miscellaneous
295521,Pet Services
295522,Coffee & Tea
295549,Miscellaneous
295559,Miscellaneous
295581,Schools
295584,Miscellaneous
295597,Restaurants
295604,Restaurants
295606,Miscellaneous
295640,Miscellaneous
295660,Specialty Retail
295664,Miscellaneous
295694,Miscellaneous
295695,Dry Cleaning & Laundry
295708,Miscellaneous
295722,Schools
295738,Clothing & Apparel
295753,Real Estate
295760,Fitness & Recreation
295778,Restaurants
295788,Specialty Food
295790,Miscellaneous
295795,Miscellaneous
295809,Miscellaneous
295827,Miscellaneous
295850,Specialty Food
295865,Miscellaneous
295873,Miscellaneous
295895,Miscellaneous
295930,Telecommunications
295931,Miscellaneous
295936,Miscellaneous
295940,Miscellaneous
295945,Restaurants
295957,Financial Services
295975,Health & Beauty
295987,Health & Beauty
295988,Miscellaneous
295995,Real Estate
295997,Bars & Nightlife
295998,Schools
296000,Miscellaneous
296001,Miscellaneous
296014,Miscellaneous
296015,Real Estate
296027,Real Estate
296064,Health & Beauty
296066,Miscellaneous
296078,Miscellaneous
296087,Miscellaneous
296102,Miscellaneous
296103,Business Services
296120,Miscellaneous
296123,Miscellaneous
296125,Specialty Food
296131,Miscellaneous
296142,Pet Services
296150,Telecommunications
296153,Bakery & Desserts
296161,Arts & Entertainment
296180,Miscellaneous
296184,Restaurants
296191,Miscellaneous
296206,Automotive Retail
296208,Miscellaneous
296211,Restaurants
296239,Real Estate
296259,Miscellaneous
296264,Car Wash & Detailing
296280,Miscellaneous
296288,Miscellaneous
296304,Telecommunications
296309,Miscellaneous
296346,Miscellaneous
296351,Miscellaneous
296369,Pet Services
296382,Miscellaneous
296384,Clothing & Apparel
296392,Miscellaneous
296405,Restaurants
296414,Miscellaneous
296427,Miscellaneous
296442,Restaurants
296458,Restaurants
296475,Medical Offices
296480,Bars & Nightlife
296530,Restaurants
296531,Miscellaneous
296532,Medical Offices
296538,Miscellaneous
296540,Miscellaneous
296545,Financial Services
296551,Miscellaneous
296568,Miscellaneous
296569,Miscellaneous
296590,Miscellaneous
296600,Miscellaneous
296603,Health & Beauty
296624,Health & Beauty
296625,Miscellaneous
296640,Miscellaneous
296673,Financial Services
296699,Miscellaneous
296740,Restaurants
296751,Miscellaneous
296752,Miscellaneous
296766,Restaurants
296781,Miscellaneous
296798,Car Wash & Detailing
296801,Automotive Retail
296820,Miscellaneous
296839,Miscellaneous
296853,Miscellaneous
296862,Health & Beauty
296877,Miscellaneous
296886,Miscellaneous
296887,Miscellaneous
296898,Restaurants
296904,Miscellaneous
296911,Health & Beauty
296918,Repair & Maintenance
296919,Restaurants
296942,Restaurants
297029,Miscellaneous
297041,Miscellaneous
297060,Miscellaneous
297080,Miscellaneous
297112,Telecommunications
297118,Fitness & Recreation
297185,Medical Offices
297188,Miscellaneous
297191,Miscellaneous
297199,Coffee & Tea
297201,Schools
297232,Health & Beauty
297233,Sports & Recreation
297259,Miscellaneous
297260,Financial Services
297266,Events & Venues
297298,Miscellaneous
297328,Miscellaneous
297339,Construction & Contractors
297340,Specialty Retail
297341,Miscellaneous
297357,Coffee & Tea
297358,Restaurants
297364,Restaurants
297374,Miscellaneous
297380,Miscellaneous
297385,Miscellaneous
297437,Bars & Nightlife
297438,Miscellaneous
297458,Miscellaneous
297460,Coffee & Tea
297482,Miscellaneous
297483,Miscellaneous
297486,Miscellaneous
297512,Miscellaneous
297515,Sports & Recreation
297526,Business Services
297530,Health & Beauty
297540,Miscellaneous
297621,Miscellaneous
297634,Miscellaneous
297646,Miscellaneous
297667,Bars & Nightlife
297673,Miscellaneous
297674,Health & Beauty
297682,Miscellaneous
297686,Miscellaneous
297692,Miscellaneous
297701,Miscellaneous
297702,Restaurants
297707,Fitness & Recreation
297714,Miscellaneous
297738,Arts & Entertainment
297761,Health & Beauty
297764,Miscellaneous
297776,Restaurants
297778,Construction & Contractors
297793,Telecommunications
297794,Restaurants
297811,Hotels & Motels
297816,Miscellaneous
297818,Restaurants
297822,Miscellaneous
297828,Restaurants
297837,Restaurants
297864,Bars & Nightlife
297874,Miscellaneous
297880,Cleaning Services
297886,Bars & Nightlife
297895,Home & Garden
297899,Automotive Retail
297940,Repair & Maintenance
297943,Telecommunications
297944,Bakery & Desserts
297953,Restaurants
297958,Restaurants
297960,Miscellaneous
297981,Health & Beauty
297998,Bakery & Desserts
298001,Pet Services
298008,Repair & Maintenance
298015,Financial Services
298017,Real Estate
298021,Miscellaneous
298022,Miscellaneous
298030,Miscellaneous
298040,Restaurants
298051,Miscellaneous
298052,Miscellaneous
298062,Real Estate
298075,Restaurants
298089,Restaurants
298093,Miscellaneous
298126,Miscellaneous
298143,Coffee & Tea
298145,Sports & Recreation
298156,Restaurants
298161,Miscellaneous
298174,Restaurants
298188,Miscellaneous
298212,Miscellaneous
298219,Miscellaneous
298252,Miscellaneous
298265,Restaurants
298266,Medical Offices
298278,Miscellaneous
298283,Health & Beauty
298321,Medical Offices
298331,Miscellaneous
298336,Specialty Food
298356,Miscellaneous
298362,Miscellaneous
298384,Bars & Nightlife
298385,Miscellaneous
298386,Restaurants
298388,Clothing & Apparel
298403,Miscellaneous
298421,Miscellaneous
298443,Medical Offices
298451,Miscellaneous
298458,Repair & Maintenance
298476,Fast Food
298486,Miscellaneous
298498,Health & Beauty
298523,Repair & Maintenance
298529,Health & Beauty
298563,Miscellaneous
298567,Health & Beauty
298576,Miscellaneous
298580,Miscellaneous
298596,Miscellaneous
298617,Bars & Nightlife
298644,Miscellaneous
298645,Miscellaneous
298664,Health & Beauty
298670,Miscellaneous
298674,Medical Offices
298676,Miscellaneous
298677,Repair & Maintenance
298698,Miscellaneous
298725,Miscellaneous
298727,Miscellaneous
298730,Fast Food
298737,Health & Beauty
298760,Health & Beauty
298778,Health & Beauty
298794,Fast Food
298797,Health & Beauty
298824,Financial Services
298825,Miscellaneous
298852,Miscellaneous
298864,Coffee & Tea
298881,Schools
298901,Miscellaneous
298905,Events & Venues
298950,Telecommunications
298965,Miscellaneous
298978,Pet Services
298996,Bakery & Desserts
299003,Dry Cleaning & Laundry
299013,Miscellaneous
299016,Pet Services
299017,Miscellaneous
299087,Pet Services
299111,Miscellaneous
299116,Miscellaneous
299119,Miscellaneous
299129,Health & Beauty
299134,Legal Services
299145,Specialty Retail
299157,Medical Offices
299161,Miscellaneous
299179,Miscellaneous
299213,Miscellaneous
299218,Miscellaneous
299232,Miscellaneous
299261,Miscellaneous
299263,Repair & Maintenance
299264,Miscellaneous
299279,Fast Food
299308,Restaurants
299311,Legal Services
299322,Fast Food
299325,Miscellaneous
299326,Repair & Maintenance
299333,Restaurants
299335,Miscellaneous
299349,Fast Food
299357,Miscellaneous
299377,Arts & Entertainment
299378,Financial Services
299393,Repair & Maintenance
299394,Miscellaneous
299400,Fitness & Recreation
299478,Bakery & Desserts
299479,Miscellaneous
299486,Construction & Contractors
299514,Miscellaneous
299521,Automotive Retail
299522,Bars & Nightlife
299531,Fitness & Recreation
299555,Miscellaneous
299560,Bars & Nightlife
299576,Miscellaneous
299577,Miscellaneous
299578,Travel Services
299601,Miscellaneous
299602,Miscellaneous
299608,Miscellaneous
299616,Restaurants
299617,Miscellaneous
299648,Automotive Retail
299656,Tutoring
299658,Coffee & Tea
299659,Health & Beauty
299667,Miscellaneous
299670,Bars & Nightlife
299691,Miscellaneous
299703,Miscellaneous
299718,Specialty Food
299746,Clothing & Apparel
299747,Miscellaneous
299748,Miscellaneous
299767,Restaurants
299768,Health & Beauty
299796,Cleaning Services
299831,Miscellaneous
299833,Coffee & Tea
299856,Miscellaneous
299861,Miscellaneous
299876,Hotels & Motels
299891,Miscellaneous
299922,Automotive Retail
299927,Coffee & Tea
299930,Miscellaneous
299949,Clothing & Apparel
299952,Restaurants
299972,Miscellaneous
299979,Health & Beauty
299998,Clothing & Apparel
300006,Miscellaneous
300016,Miscellaneous
300017,Fast Food
300021,Bakery & Desserts
300037,Miscellaneous
300044,Miscellaneous
300052,Miscellaneous
300068,Medical Offices
300079,Restaurants
300096,Clothing & Apparel
300104,Fitness & Recreation
300108,Pet Services
300126,Miscellaneous
300156,Health & Beauty
300178,Restaurants
300251,Automotive Retail
300282,Miscellaneous
300284,Repair & Maintenance
300301,Restaurants
300327,Restaurants
300336,Restaurants
300345,Miscellaneous
300348,Coffee & Tea
300350,Financial Services
300360,Miscellaneous
300367,Health & Beauty
300405,Miscellaneous
300408,Clothing & Apparel
300438,Restaurants
300439,Pet Services
300464,Miscellaneous
300472,Fast Food
300482,Bars & Nightlife
300484,Miscellaneous
300502,Miscellaneous
300511,Pet Services
300515,Hotels & Motels
300527,Health & Beauty
300542,Specialty Food
300543,Miscellaneous
300545,Miscellaneous
300546,Bakery & Desserts
300553,Repair & Maintenance
300564,Miscellaneous
300590,Health & Beauty
300618,Travel Services
300653,Restaurants
300663,Restaurants
300679,Miscellaneous
300680,Restaurants
300689,Automotive Retail
300703,Miscellaneous
300709,Telecommunications
300712,Miscellaneous
300713,Repair & Maintenance
300750,Health & Beauty
300754,Miscellaneous
300760,Miscellaneous
300795,Restaurants
300797,Miscellaneous
300800,Restaurants
300801,Restaurants
300808,Specialty Food
300833,Miscellaneous
300861,Miscellaneous
300871,Clothing & Apparel
300874,Miscellaneous
300877,Miscellaneous
300912,Miscellaneous
300915,Coffee & Tea
300931,Miscellaneous
300939,Miscellaneous
300940,Miscellaneous
300970,Restaurants
300989,Health & Beauty
300997,Automotive Retail
300999,Miscellaneous
301005,Restaurants
301006,Coffee & Tea
301017,Restaurants
301022,Health & Beauty
301060,Miscellaneous
301066,Miscellaneous
301083,Restaurants
301092,Construction & Contractors
301095,Miscellaneous
301105,Restaurants
301107,Fitness & Recreation
301116,Miscellaneous
301127,Miscellaneous
301132,Miscellaneous
301135,Sports & Recreation
301136,Miscellaneous
301144,Restaurants
301155,Miscellaneous
301167,Miscellaneous
301174,Miscellaneous
301207,General Merchandise
301222,Bars & Nightlife
301242,Miscellaneous
301255,Miscellaneous
301258,Miscellaneous
301299,Miscellaneous
301323,Miscellaneous
301325,Miscellaneous
301326,Financial Services
301341,Schools
301353,Restaurants
301393,Restaurants
301407,Miscellaneous
301409,Miscellaneous
301420,Miscellaneous
301429,Miscellaneous
301448,Miscellaneous
301464,Miscellaneous
301468,Bakery & Desserts
301470,Specialty Food
301482,Health & Beauty
301499,Restaurants
301505,Miscellaneous
301525,Restaurants
301535,Repair & Maintenance
301543,Medical Offices
301546,Restaurants
301567,Specialty Food
301577,Miscellaneous
301599,Miscellaneous
301600,Miscellaneous
